review,rating,date,bank,source,sentiment_label,sentiment_score
Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,2024-03-22,Dashen Bank,Google Play Store,NEGATIVE,0.9988976716995239
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen Bank,Google Play Store,POSITIVE,0.9982101917266846
"The update description says ""Now you can send funds to your Telebirr Wallet from your bank account"". But it's not available yet please fix it. It is fixed now Thanks 👍",5,2022-09-15,Dashen Bank,Google Play Store,NEGATIVE,0.9813169240951538
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen Bank,Google Play Store,NEGATIVE,0.9996604919433594
"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",5,2024-10-22,Dashen Bank,Google Play Store,NEGATIVE,0.9972243309020996
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen Bank,Google Play Store,NEGATIVE,0.9978798627853394
The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,2024-02-11,Dashen Bank,Google Play Store,NEGATIVE,0.6763238310813904
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-13,Dashen Bank,Google Play Store,NEGATIVE,0.999097466468811
"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,2024-02-02,Dashen Bank,Google Play Store,NEGATIVE,0.9947817921638489
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-23,Dashen Bank,Google Play Store,NEGATIVE,0.9142484664916992
Complicated and fake app,1,2025-04-29,Dashen Bank,Google Play Store,NEGATIVE,0.9995527863502502
It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,1,2025-02-20,Dashen Bank,Google Play Store,NEGATIVE,0.8345462679862976
best mobile banking app👍,5,2025-05-10,Dashen Bank,Google Play Store,POSITIVE,0.9994445443153381
it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,2024-03-23,Dashen Bank,Google Play Store,NEGATIVE,0.9932883381843567
Keep your great work. Absolutely wonderful and Secured App. May be the best mobile banking software in the country. If there is 10 stars i will give.,5,2022-08-25,Dashen Bank,Google Play Store,POSITIVE,0.9998602867126465
It's nice and simple to use app.,5,2025-03-17,Dashen Bank,Google Play Store,POSITIVE,0.9998540878295898
I have been waiting for this a long time. Amazing app...Thanks Dashen Bank...Always one step ahead.,5,2022-07-16,Dashen Bank,Google Play Store,POSITIVE,0.9998321533203125
You have made the app more user friendly and easier to access any informantion. Great work from the developers. 👏👏👏,5,2023-02-18,Dashen Bank,Google Play Store,POSITIVE,0.9986612796783447
very easy to use and added features! keep it up!!! always one step ahead!,5,2022-09-07,Dashen Bank,Google Play Store,POSITIVE,0.9998177886009216
"It can't load, even in a fast network connection. This app is so bad that it needs fixing",1,2024-12-05,Dashen Bank,Google Play Store,NEGATIVE,0.9997859597206116
Amole lite is very easy and looks very good. I advice everyone to download and use the app.,5,2022-07-16,Dashen Bank,Google Play Store,POSITIVE,0.999816358089447
Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,2024-05-31,Dashen Bank,Google Play Store,POSITIVE,0.8945748209953308
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen Bank,Google Play Store,NEGATIVE,0.9988263249397278
This app is simple to use and has  receipts for all transactions. Really enjoying it,5,2022-07-16,Dashen Bank,Google Play Store,POSITIVE,0.9996896982192993
It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,5,2024-10-16,Dashen Bank,Google Play Store,POSITIVE,0.9998195767402649
"Best, app is more accessible by wi_fi rather than mob data, since is better improve on it!!!!",5,2022-10-18,Dashen Bank,Google Play Store,NEGATIVE,0.6168786287307739
The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,2024-03-17,Dashen Bank,Google Play Store,NEGATIVE,0.9997643828392029
"Best Mobile Money in Ethiopia ,one thing missing ,Content sales like concert tickets ,have to embedded in the app ,users should not got to other channels for tickets sales",5,2022-11-25,Dashen Bank,Google Play Store,NEGATIVE,0.9862224459648132
Good app but it needs some improvement on speed and amount transfer limit,5,2022-10-15,Dashen Bank,Google Play Store,NEGATIVE,0.9882025122642517
"Its very easy and usefull app,keep it up your good service.",5,2023-02-02,Dashen Bank,Google Play Store,POSITIVE,0.9991945624351501
Amole lite app is the best upgraded version of dashen bank..... I'm happy by this version and I recommend other to used this app... Thank u,5,2022-11-25,Dashen Bank,Google Play Store,POSITIVE,0.9996452331542969
"It is easy to use, fast and secure. I love it keep up the good work!",5,2023-02-15,Dashen Bank,Google Play Store,POSITIVE,0.9998844861984253
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen Bank,Google Play Store,NEGATIVE,0.9995655417442322
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen Bank,Google Play Store,POSITIVE,0.9842479228973389
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen Bank,Google Play Store,POSITIVE,0.9993361830711365
The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,5,2024-06-15,Dashen Bank,Google Play Store,POSITIVE,0.9970755577087402
The last update doesn't work when you chose account to send money on lower Android version,1,2024-02-04,Dashen Bank,Google Play Store,NEGATIVE,0.9993185997009277
The best mobile banking app ever in banking industry.I can't complain anymore what a good work colleague's. VAMOS,5,2022-08-15,Dashen Bank,Google Play Store,POSITIVE,0.999534010887146
Its user friendly 🤙🤙 after using this lite app its fast and easy😊. ‼️remove the first amole app‼️,5,2022-07-18,Dashen Bank,Google Play Store,NEGATIVE,0.9991980195045471
What the hell are you doing. How can you release an app update and completely ruin everything. I can even login to begin with. You took it from a 5 to a 1.,1,2023-03-18,Dashen Bank,Google Play Store,NEGATIVE,0.9997566342353821
I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,2024-03-22,Dashen Bank,Google Play Store,POSITIVE,0.9986721277236938
Its nice but it does not have speed it requires a lot of patience it will not be for a problem,3,2024-11-28,Dashen Bank,Google Play Store,POSITIVE,0.905486524105072
Amole lite wow its more easy for use and more secured. I really its one step a head,5,2024-03-25,Dashen Bank,Google Play Store,POSITIVE,0.9603883624076843
"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,2024-05-10,Dashen Bank,Google Play Store,NEGATIVE,0.7981866598129272
"I like thise app it is smart app,but when i make one mistake it will automatically block",5,2024-08-15,Dashen Bank,Google Play Store,NEGATIVE,0.9955797791481018
"It's good enough. But, there is slowing in beginning of the App....",5,2024-05-24,Dashen Bank,Google Play Store,NEGATIVE,0.9905561804771423
"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,2024-04-12,Dashen Bank,Google Play Store,NEGATIVE,0.9989142417907715
it has a lot of options but it is a slowe while opning by biometric,2,2024-03-17,Dashen Bank,Google Play Store,NEGATIVE,0.9981617331504822
everything is perfect,5,2025-03-29,Dashen Bank,Google Play Store,POSITIVE,0.9998743534088135
Its Good updation from Previous,3,2025-04-25,Dashen Bank,Google Play Store,POSITIVE,0.9963968396186829
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen Bank,Google Play Store,NEGATIVE,0.9915285110473633
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen Bank,Google Play Store,NEGATIVE,0.9874594211578369
It doesn't work,1,2025-03-02,Dashen Bank,Google Play Store,NEGATIVE,0.9997813105583191
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen Bank,Google Play Store,POSITIVE,0.9998160004615784
Why did u change the option to transfer to other tellebirr account,1,2025-03-17,Dashen Bank,Google Play Store,NEGATIVE,0.9981628060340881
Amole lite is very simple for any kind of payments. Thank you Dashen Bank!!,5,2022-07-18,Dashen Bank,Google Play Store,POSITIVE,0.9980418682098389
It was good at first but now the system is very bad.please try to fix it.,1,2025-01-14,Dashen Bank,Google Play Store,NEGATIVE,0.9997218251228333
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen Bank,Google Play Store,NEGATIVE,0.9992192983627319
The structure of the application is okay but it's not work as they expected,1,2022-11-03,Dashen Bank,Google Play Store,NEGATIVE,0.9995359182357788
"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",1,2024-06-28,Dashen Bank,Google Play Store,NEGATIVE,0.999639630317688
Interesting and nice mobile banking platform compare with other private banks,4,2022-11-16,Dashen Bank,Google Play Store,POSITIVE,0.9997358918190002
Fast and suitable to learn.,5,2025-01-04,Dashen Bank,Google Play Store,POSITIVE,0.99983811378479
A very fast mobile banking app,5,2025-02-07,Dashen Bank,Google Play Store,POSITIVE,0.9989713430404663
good app i like it but still i am confused because i cannot use prperly so Please check the app,3,2025-02-12,Dashen Bank,Google Play Store,POSITIVE,0.7858701944351196
fast and secure app,5,2024-12-23,Dashen Bank,Google Play Store,POSITIVE,0.9989577531814575
Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,1,2025-02-26,Dashen Bank,Google Play Store,NEGATIVE,0.998185932636261
It is very very slow pls update,2,2025-02-06,Dashen Bank,Google Play Store,NEGATIVE,0.9995800852775574
Excellent App And Easy To Use Every where.,5,2024-03-16,Dashen Bank,Google Play Store,POSITIVE,0.999796450138092
It's very good app but always try to open requested update...,4,2023-11-11,Dashen Bank,Google Play Store,NEGATIVE,0.9434133768081665
Good app Amole Wonderful,5,2025-02-01,Dashen Bank,Google Play Store,POSITIVE,0.9998674392700195
Good but it need additional work it is slow in respond,3,2024-01-31,Dashen Bank,Google Play Store,NEGATIVE,0.9883924126625061
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen Bank,Google Play Store,POSITIVE,0.999683141708374
very nice !! And please add telebirr access same!?,5,2022-08-15,Dashen Bank,Google Play Store,POSITIVE,0.9996600151062012
"This version is better from the previous one, it's speed is admirable!",4,2023-01-01,Dashen Bank,Google Play Store,POSITIVE,0.9998633861541748
I always love using dashen bank. Its true and simple,5,2022-11-18,Dashen Bank,Google Play Store,POSITIVE,0.9997848868370056
Teribble need a lot of work to improve,1,2023-08-19,Dashen Bank,Google Play Store,NEGATIVE,0.9899706244468689
I am glad to customer with you .I have plan to use dube ale and amole.,5,2025-01-27,Dashen Bank,Google Play Store,POSITIVE,0.9921646118164062
"Best app I have ever seen woderfull, always one step ahead.",5,2023-03-19,Dashen Bank,Google Play Store,POSITIVE,0.9996339082717896
This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,2023-12-31,Dashen Bank,Google Play Store,NEGATIVE,0.9992629885673523
Good app for use simple and easy,5,2023-09-01,Dashen Bank,Google Play Store,POSITIVE,0.9996581077575684
Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,5,2024-06-19,Dashen Bank,Google Play Store,NEGATIVE,0.996275782585144
